dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains
hospital,EmergencyService,1.0,0.9,5,4,"{Condition,HospitalOwner,HospitalType,Sample,State}",5,0.0,0,4,0,0,0
adult,education,1.0,0.9,10,60,{},0,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,{age},1,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,{class},1,0.9996509292834277,57,3,10,10,0
adult,education,1.0,0.9,10,60,{education_num},1,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,{hours_per_week},1,0.9976428786252994,55,5,8,8,0
adult,education,1.0,0.9,10,60,{marital_status},1,0.9426406495922112,50,10,13,3,10
adult,education,1.0,0.9,10,60,{occupation},1,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,{race},1,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,{relationship},1,0.5048386301737373,49,11,2,2,0
adult,education,1.0,0.9,10,60,{sex},1,0.9983075583584777,56,4,9,9,0
adult,education,1.0,0.9,10,60,{workclass},1,0.9990545924531226,57,3,10,10,0
adult,education,1.0,0.9,10,60,"{age,class}",2,0.9996509292834277,57,3,10,10,0
adult,education,1.0,0.9,10,60,"{age,education_num}",2,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,"{age,hours_per_week}",2,0.9976428786252994,55,5,8,8,0
adult,education,1.0,0.9,10,60,"{age,marital_status}",2,0.6653759306344308,46,14,3,3,0
adult,education,1.0,0.9,10,60,"{age,occupation}",2,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,"{age,race}",2,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,"{age,relationship}",2,0.5048386301737373,47,13,2,2,0
adult,education,1.0,0.9,10,60,"{age,sex}",2,0.9983075583584777,54,6,9,9,0
adult,education,1.0,0.9,10,60,"{age,workclass}",2,0.9990545924531226,56,4,10,10,0
adult,education,1.0,0.9,10,60,"{class,education_num}",2,0.9996509292834277,55,5,10,10,0
adult,education,1.0,0.9,10,60,"{class,hours_per_week}",2,0.9967218537248975,52,8,7,7,0
adult,education,1.0,0.9,10,60,"{class,marital_status}",2,0.9985546303491661,46,14,67,1,66
adult,education,1.0,0.9,10,60,"{class,occupation}",2,0.9996509292834277,57,3,10,10,0
adult,education,1.0,0.9,10,60,"{class,race}",2,0.9996509292834277,57,3,10,10,0
adult,education,1.0,0.9,10,60,"{class,relationship}",2,0.2879955435892674,46,14,1,1,0
adult,education,1.0,0.9,10,60,"{class,sex}",2,0.9950919257392631,53,7,6,6,0
adult,education,1.0,0.9,10,60,"{class,workclass}",2,0.9980286210938978,55,5,8,8,0
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week}",2,0.9976428786252994,50,10,8,8,0
adult,education,1.0,0.9,10,60,"{education_num,marital_status}",2,0.9999927837175119,40,20,113,3,110
adult,education,1.0,0.9,10,60,"{education_num,occupation}",2,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,"{education_num,race}",2,0.999879630627986,60,0,13,13,0
adult,education,1.0,0.9,10,60,"{education_num,relationship}",2,0.5048386301737373,39,21,2,2,0
adult,education,1.0,0.9,10,60,"{education_num,sex}",2,0.9983075583584777,52,8,9,9,0
adult,education,1.0,0.9,10,60,"{education_num,workclass}",2,0.9990545924531226,55,5,10,10,0
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status}",2,0.9999985017419659,37,23,140,2,138
adult,education,1.0,0.9,10,60,"{hours_per_week,occupation}",2,0.9976428786252994,55,5,8,8,0
adult,education,1.0,0.9,10,60,"{hours_per_week,race}",2,0.9976428786252994,55,5,8,8,0
