dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains,total_time
adult,education,1.0,1.0,12,42,"{age,capital_gain}",2,0.9564469346394947,38,4,5,3,2,0.00013303756713867188
adult,education,1.0,1.0,12,42,"{age,capital_loss}",2,0.9588560192028217,42,0,4,4,0,0.00010704994201660156
adult,education,1.0,1.0,12,42,"{age,class}",2,0.956349892522266,41,1,4,3,1,0.00010704994201660156
adult,education,1.0,1.0,12,42,"{age,education_num}",2,0.3624484411685971,39,3,6,2,4,0.00011682510375976562
adult,education,1.0,1.0,12,42,"{age,hours_per_week}",2,0.9588560192028217,41,1,4,4,0,0.00011110305786132812
adult,education,1.0,1.0,12,42,"{age,marital_status}",2,0.9588560192028217,40,2,4,4,0,0.00011229515075683594
adult,education,1.0,1.0,12,42,"{age,native_country}",2,0.9588560192028217,42,0,4,4,0,9.226799011230469e-05
adult,education,1.0,1.0,12,42,"{age,occupation}",2,0.9588560192028217,42,0,4,4,0,8.916854858398438e-05
adult,education,1.0,1.0,12,42,"{age,race}",2,0.9588560192028217,41,1,4,4,0,0.00015020370483398438
adult,education,1.0,1.0,12,42,"{age,relationship}",2,0.9518324958518896,40,2,5,3,2,0.00015306472778320312
adult,education,1.0,1.0,12,42,"{age,sex}",2,0.951217108765742,40,2,5,3,2,0.00012612342834472656
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss}",2,0.9564469346394947,40,2,5,3,2,0.0001518726348876953
adult,education,1.0,1.0,12,42,"{capital_gain,class}",2,0.956288663035123,37,5,4,3,1,0.00017309188842773438
adult,education,1.0,1.0,12,42,"{capital_gain,education_num}",2,0.3251181782978946,33,9,7,1,6,0.0001709461212158203
adult,education,1.0,1.0,12,42,"{capital_gain,hours_per_week}",2,0.9564665803342622,35,7,5,3,2,0.0002281665802001953
adult,education,1.0,1.0,12,42,"{capital_gain,marital_status}",2,0.9564469346394947,38,4,5,3,2,0.00014495849609375
adult,education,1.0,1.0,12,42,"{capital_gain,native_country}",2,0.9564469346394947,40,2,5,3,2,0.00012111663818359375
adult,education,1.0,1.0,12,42,"{capital_gain,occupation}",2,0.9564469346394947,41,1,4,3,1,0.0001049041748046875
adult,education,1.0,1.0,12,42,"{capital_gain,race}",2,0.9564469346394947,38,4,5,3,2,0.00012993812561035156
adult,education,1.0,1.0,12,42,"{capital_gain,relationship}",2,0.949012166159699,37,5,6,2,4,0.0001418590545654297
adult,education,1.0,1.0,12,42,"{capital_gain,sex}",2,0.9483607465968442,37,5,6,2,4,0.00013494491577148438
adult,education,1.0,1.0,12,42,"{capital_loss,class}",2,0.9564469346394947,37,5,5,3,2,0.00014281272888183594
adult,education,1.0,1.0,12,42,"{capital_loss,education_num}",2,0.3716147990580838,36,6,6,2,4,0.00012969970703125
adult,education,1.0,1.0,12,42,"{capital_loss,hours_per_week}",2,0.9588560192028217,39,3,4,4,0,0.00012373924255371094
adult,education,1.0,1.0,12,42,"{capital_loss,marital_status}",2,0.9588560192028217,39,3,4,4,0,0.00012087821960449219
adult,education,1.0,1.0,12,42,"{capital_loss,native_country}",2,0.9588560192028217,41,1,4,4,0,0.0001068115234375
adult,education,1.0,1.0,12,42,"{capital_loss,occupation}",2,0.9588560192028217,42,0,4,4,0,9.322166442871094e-05
adult,education,1.0,1.0,12,42,"{capital_loss,race}",2,0.9588560192028217,40,2,4,4,0,0.00011229515075683594
adult,education,1.0,1.0,12,42,"{capital_loss,relationship}",2,0.9518324958518896,38,4,5,3,2,0.00012993812561035156
adult,education,1.0,1.0,12,42,"{capital_loss,sex}",2,0.951217108765742,39,3,5,3,2,0.00011873245239257812
adult,education,1.0,1.0,12,42,"{class,education_num}",2,0.4602631516801182,36,6,7,1,6,0.0001227855682373047
adult,education,1.0,1.0,12,42,"{class,hours_per_week}",2,0.9563879789822928,39,3,5,3,2,0.00011897087097167969
adult,education,1.0,1.0,12,42,"{class,marital_status}",2,0.956349892522266,40,2,5,3,2,0.00011682510375976562
adult,education,1.0,1.0,12,42,"{class,native_country}",2,0.956349892522266,40,2,5,3,2,0.0001049041748046875
adult,education,1.0,1.0,12,42,"{class,occupation}",2,0.956349892522266,41,1,4,3,1,9.417533874511719e-05
adult,education,1.0,1.0,12,42,"{class,race}",2,0.956349892522266,39,3,5,3,2,0.00010704994201660156
adult,education,1.0,1.0,12,42,"{class,relationship}",2,0.9431879165767427,38,4,6,2,4,0.0001239776611328125
adult,education,1.0,1.0,12,42,"{class,sex}",2,0.9431879165767427,39,3,6,2,4,0.00011706352233886719
adult,education,1.0,1.0,12,42,"{education_num,hours_per_week}",2,0.3624484411685971,35,7,6,2,4,0.0001201629638671875
adult,education,1.0,1.0,12,42,"{education_num,marital_status}",2,0.3624484411685971,40,2,4,2,2,0.00011205673217773438
adult,education,1.0,1.0,12,42,"{education_num,native_country}",2,0.3624484411685971,40,2,4,2,2,9.584426879882812e-05
adult,education,1.0,1.0,12,42,"{education_num,occupation}",2,0.3624484411685971,40,2,4,2,2,9.393692016601562e-05
adult,education,1.0,1.0,12,42,"{education_num,race}",2,0.3624484411685971,40,2,4,2,2,9.584426879882812e-05
adult,education,1.0,1.0,12,42,"{education_num,relationship}",2,0.2536145808051723,38,4,7,1,6,0.000125885009765625
adult,education,1.0,1.0,12,42,"{education_num,sex}",2,0.24407877536154687,37,5,7,1,6,0.00011801719665527344
adult,education,1.0,1.0,12,42,"{hours_per_week,marital_status}",2,0.9588560192028217,42,0,4,4,0,0.00010514259338378906
adult,education,1.0,1.0,12,42,"{hours_per_week,native_country}",2,0.9588560192028217,42,0,4,4,0,9.417533874511719e-05
adult,education,1.0,1.0,12,42,"{hours_per_week,occupation}",2,0.9588560192028217,42,0,4,4,0,9.012222290039062e-05
adult,education,1.0,1.0,12,42,"{hours_per_week,race}",2,0.9588560192028217,41,1,4,4,0,0.00010609626770019531
adult,education,1.0,1.0,12,42,"{hours_per_week,relationship}",2,0.9518324958518896,41,1,4,3,1,0.00011181831359863281
adult,education,1.0,1.0,12,42,"{hours_per_week,sex}",2,0.951217108765742,41,1,4,3,1,0.00010395050048828125
adult,education,1.0,1.0,12,42,"{marital_status,native_country}",2,0.9588560192028217,41,1,4,4,0,0.00010704994201660156
adult,education,1.0,1.0,12,42,"{marital_status,occupation}",2,0.9588560192028217,40,2,4,4,0,0.0001049041748046875
adult,education,1.0,1.0,12,42,"{marital_status,race}",2,0.9588560192028217,42,0,4,4,0,9.703636169433594e-05
adult,education,1.0,1.0,12,42,"{marital_status,relationship}",2,0.951217108765742,33,9,5,3,2,0.0001270771026611328
adult,education,1.0,1.0,12,42,"{marital_status,sex}",2,0.951217108765742,37,5,5,3,2,0.00011801719665527344
adult,education,1.0,1.0,12,42,"{native_country,occupation}",2,0.9588560192028217,42,0,4,4,0,8.392333984375e-05
adult,education,1.0,1.0,12,42,"{native_country,race}",2,0.9588560192028217,41,1,4,4,0,9.775161743164062e-05
adult,education,1.0,1.0,12,42,"{native_country,relationship}",2,0.9518324958518896,39,3,5,3,2,0.000125885009765625
adult,education,1.0,1.0,12,42,"{native_country,sex}",2,0.951217108765742,40,2,5,3,2,0.00011181831359863281
adult,education,1.0,1.0,12,42,"{occupation,race}",2,0.9588560192028217,42,0,4,4,0,8.606910705566406e-05
adult,education,1.0,1.0,12,42,"{occupation,relationship}",2,0.9518324958518896,39,3,5,3,2,0.00011301040649414062
adult,education,1.0,1.0,12,42,"{occupation,sex}",2,0.951217108765742,39,3,5,3,2,0.00010609626770019531
adult,education,1.0,1.0,12,42,"{race,relationship}",2,0.9518324958518896,41,1,4,3,1,9.989738464355469e-05
adult,education,1.0,1.0,12,42,"{race,sex}",2,0.951217108765742,41,1,4,3,1,9.799003601074219e-05
adult,education,1.0,1.0,12,42,"{relationship,sex}",2,0.9464106162094489,35,7,4,3,1,0.0001239776611328125
adult,education,1.0,1.0,12,42,"{age,capital_gain,capital_loss}",3,0.9564469346394947,37,5,7,3,4,0.00020003318786621094
adult,education,1.0,1.0,12,42,"{age,capital_gain,class}",3,0.956288663035123,34,8,5,3,2,0.0001862049102783203
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num}",3,0.3251181782978946,31,11,11,1,10,0.00018906593322753906
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week}",3,0.9564665803342622,33,9,7,3,4,0.00018310546875
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status}",3,0.9564469346394947,33,9,7,3,4,0.00018715858459472656
adult,education,1.0,1.0,12,42,"{age,capital_gain,native_country}",3,0.9564469346394947,37,5,7,3,4,0.00018215179443359375
adult,education,1.0,1.0,12,42,"{age,capital_gain,occupation}",3,0.9564469346394947,38,4,5,3,2,0.00015091896057128906
adult,education,1.0,1.0,12,42,"{age,capital_gain,race}",3,0.9564469346394947,36,6,7,3,4,0.0001919269561767578
adult,education,1.0,1.0,12,42,"{age,capital_gain,relationship}",3,0.949012166159699,33,9,10,2,8,0.00022125244140625
adult,education,1.0,1.0,12,42,"{age,capital_gain,sex}",3,0.9483607465968442,33,9,10,2,8,0.0002300739288330078
adult,education,1.0,1.0,12,42,"{age,capital_loss,class}",3,0.9564469346394947,37,5,5,3,2,0.00016307830810546875
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num}",3,0.3716147990580838,35,7,10,2,8,0.0001900196075439453
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week}",3,0.9588560192028217,38,4,4,4,0,0.00017690658569335938
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status}",3,0.9588560192028217,37,5,4,4,0,0.0001838207244873047
adult,education,1.0,1.0,12,42,"{age,capital_loss,native_country}",3,0.9588560192028217,41,1,4,4,0,0.00013375282287597656
adult,education,1.0,1.0,12,42,"{age,capital_loss,occupation}",3,0.9588560192028217,42,0,4,4,0,0.00012683868408203125
adult,education,1.0,1.0,12,42,"{age,capital_loss,race}",3,0.9588560192028217,39,3,4,4,0,0.0002579689025878906
adult,education,1.0,1.0,12,42,"{age,capital_loss,relationship}",3,0.9518324958518896,37,5,7,3,4,0.00023818016052246094
adult,education,1.0,1.0,12,42,"{age,capital_loss,sex}",3,0.951217108765742,38,4,7,3,4,0.00020694732666015625
adult,education,1.0,1.0,12,42,"{age,class,education_num}",3,0.4602631516801182,35,7,12,1,11,0.00018978118896484375
adult,education,1.0,1.0,12,42,"{age,class,hours_per_week}",3,0.9563879789822928,38,4,6,3,3,0.00017905235290527344
adult,education,1.0,1.0,12,42,"{age,class,marital_status}",3,0.956349892522266,38,4,6,3,3,0.00017714500427246094
adult,education,1.0,1.0,12,42,"{age,class,native_country}",3,0.956349892522266,40,2,5,3,2,0.0001342296600341797
adult,education,1.0,1.0,12,42,"{age,class,occupation}",3,0.956349892522266,41,1,4,3,1,0.00011801719665527344
adult,education,1.0,1.0,12,42,"{age,class,race}",3,0.956349892522266,38,4,6,3,3,0.0001621246337890625
adult,education,1.0,1.0,12,42,"{age,class,relationship}",3,0.9431879165767427,37,5,9,2,7,0.00018286705017089844
adult,education,1.0,1.0,12,42,"{age,class,sex}",3,0.9431879165767427,38,4,9,2,7,0.0001819133758544922
adult,education,1.0,1.0,12,42,"{age,education_num,hours_per_week}",3,0.3624484411685971,33,9,10,2,8,0.00020599365234375
adult,education,1.0,1.0,12,42,"{age,education_num,marital_status}",3,0.3624484411685971,37,5,8,2,6,0.00018310546875
adult,education,1.0,1.0,12,42,"{age,education_num,native_country}",3,0.3624484411685971,39,3,6,2,4,0.00013184547424316406
adult,education,1.0,1.0,12,42,"{age,education_num,occupation}",3,0.3624484411685971,39,3,6,2,4,0.00013113021850585938
adult,education,1.0,1.0,12,42,"{age,education_num,race}",3,0.3624484411685971,38,4,8,2,6,0.0001659393310546875
adult,education,1.0,1.0,12,42,"{age,education_num,relationship}",3,0.2536145808051723,36,6,13,1,12,0.00020599365234375
adult,education,1.0,1.0,12,42,"{age,education_num,sex}",3,0.24407877536154687,35,7,13,1,12,0.00019311904907226562
adult,education,1.0,1.0,12,42,"{age,hours_per_week,marital_status}",3,0.9588560192028217,39,3,4,4,0,0.000179290771484375
adult,education,1.0,1.0,12,42,"{age,hours_per_week,native_country}",3,0.9588560192028217,41,1,4,4,0,0.00013589859008789062
adult,education,1.0,1.0,12,42,"{age,hours_per_week,occupation}",3,0.9588560192028217,41,1,4,4,0,0.00013184547424316406
adult,education,1.0,1.0,12,42,"{age,hours_per_week,race}",3,0.9588560192028217,39,3,4,4,0,0.0001819133758544922
adult,education,1.0,1.0,12,42,"{age,hours_per_week,relationship}",3,0.9518324958518896,39,3,6,3,3,0.0001971721649169922
adult,education,1.0,1.0,12,42,"{age,hours_per_week,sex}",3,0.951217108765742,39,3,6,3,3,0.00017786026000976562
adult,education,1.0,1.0,12,42,"{age,marital_status,native_country}",3,0.9588560192028217,39,3,4,4,0,0.0001728534698486328
adult,education,1.0,1.0,12,42,"{age,marital_status,occupation}",3,0.9588560192028217,38,4,4,4,0,0.00016689300537109375
adult,education,1.0,1.0,12,42,"{age,marital_status,race}",3,0.9588560192028217,39,3,4,4,0,0.00016498565673828125
adult,education,1.0,1.0,12,42,"{age,marital_status,relationship}",3,0.951217108765742,32,10,6,3,3,0.00018215179443359375
adult,education,1.0,1.0,12,42,"{age,marital_status,sex}",3,0.951217108765742,36,6,6,3,3,0.00016999244689941406
adult,education,1.0,1.0,12,42,"{age,native_country,occupation}",3,0.9588560192028217,42,0,4,4,0,0.00010704994201660156
adult,education,1.0,1.0,12,42,"{age,native_country,race}",3,0.9588560192028217,40,2,4,4,0,0.0001442432403564453
adult,education,1.0,1.0,12,42,"{age,native_country,relationship}",3,0.9518324958518896,38,4,7,3,4,0.00016617774963378906
adult,education,1.0,1.0,12,42,"{age,native_country,sex}",3,0.951217108765742,39,3,7,3,4,0.0001609325408935547
adult,education,1.0,1.0,12,42,"{age,occupation,race}",3,0.9588560192028217,41,1,4,4,0,0.00011897087097167969
adult,education,1.0,1.0,12,42,"{age,occupation,relationship}",3,0.9518324958518896,38,4,7,3,4,0.00016498565673828125
adult,education,1.0,1.0,12,42,"{age,occupation,sex}",3,0.951217108765742,38,4,7,3,4,0.00015401840209960938
adult,education,1.0,1.0,12,42,"{age,race,relationship}",3,0.9518324958518896,39,3,6,3,3,0.00017213821411132812
adult,education,1.0,1.0,12,42,"{age,race,sex}",3,0.951217108765742,39,3,6,3,3,0.00017309188842773438
adult,education,1.0,1.0,12,42,"{age,relationship,sex}",3,0.9464106162094489,33,9,5,3,2,0.00020623207092285156
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,class}",3,0.9563827187944337,32,10,5,3,2,0.00024008750915527344
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,education_num}",3,0.46146308472802755,28,14,13,1,12,0.00024390220642089844
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,hours_per_week}",3,0.9564665803342622,31,11,7,3,4,0.00021219253540039062
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,marital_status}",3,0.9564469346394947,34,8,7,3,4,0.00023603439331054688
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,native_country}",3,0.9564469346394947,38,4,7,3,4,0.00020623207092285156
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,occupation}",3,0.9564469346394947,40,2,5,3,2,0.00015401840209960938
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,race}",3,0.9564469346394947,35,7,7,3,4,0.00021409988403320312
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,relationship}",3,0.949012166159699,33,9,10,2,8,0.00024819374084472656
adult,education,1.0,1.0,12,42,"{capital_gain,capital_loss,sex}",3,0.9483607465968442,34,8,10,2,8,0.00022912025451660156
adult,education,1.0,1.0,12,42,"{capital_gain,class,education_num}",3,0.459506044485557,28,14,11,1,10,0.00023818016052246094
adult,education,1.0,1.0,12,42,"{capital_gain,class,hours_per_week}",3,0.9562918586331408,31,11,5,3,2,0.0002276897430419922
adult,education,1.0,1.0,12,42,"{capital_gain,class,marital_status}",3,0.956288663035123,33,9,5,3,2,0.00023984909057617188
adult,education,1.0,1.0,12,42,"{capital_gain,class,native_country}",3,0.956288663035123,37,5,5,3,2,0.00015592575073242188
adult,education,1.0,1.0,12,42,"{capital_gain,class,occupation}",3,0.956288663035123,37,5,4,3,1,0.00014472007751464844
adult,education,1.0,1.0,12,42,"{capital_gain,class,race}",3,0.956288663035123,34,8,5,3,2,0.0002079010009765625
adult,education,1.0,1.0,12,42,"{capital_gain,class,relationship}",3,0.943108224339254,31,11,8,2,6,0.0002300739288330078
adult,education,1.0,1.0,12,42,"{capital_gain,class,sex}",3,0.943108224339254,32,10,8,2,6,0.000225067138671875
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,hours_per_week}",3,0.32542260055069383,28,14,13,1,12,0.00021982192993164062
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,marital_status}",3,0.3251181782978946,30,12,11,1,10,0.00021576881408691406
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,native_country}",3,0.3251181782978946,32,10,11,1,10,0.00019216537475585938
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,occupation}",3,0.3251181782978946,33,9,7,1,6,0.00015211105346679688
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,race}",3,0.3251181782978946,30,12,11,1,10,0.0001971721649169922
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,relationship}",3,0.2099118190199556,28,14,16,0,16,0.0002391338348388672
adult,education,1.0,1.0,12,42,"{capital_gain,education_num,sex}",3,0.19981766795084555,29,13,16,0,16,0.00022482872009277344
