dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains
airport,iso_country,1.0,0.9,6,7,"{municipality,type}",2,0.8412245340616323,6,1,2,2,0
airport,iso_country,1.0,0.9,6,7,"{scheduled_service,type}",2,0.761776002237016,3,4,3,1,2
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,municipality}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,scheduled_service}",3,0.0920468199405825,3,4,6,0,6
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,type}",3,0.4441049841985556,4,3,3,1,2
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,municipality}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,scheduled_service}",3,0.1030083111184168,3,4,6,0,6
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,type}",3,0.46108226178420275,4,3,3,1,2
airport,iso_country,1.0,0.9,6,7,"{continent,municipality,scheduled_service}",3,0.0920468199405825,3,4,6,0,6
airport,iso_country,1.0,0.9,6,7,"{continent,municipality,type}",3,0.4441049841985556,4,3,3,1,2
airport,iso_country,1.0,0.9,6,7,"{continent,scheduled_service,type}",3,0.1030083111184168,2,5,4,0,4
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,municipality}",3,0.8412245340616323,7,0,2,2,0
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,scheduled_service}",3,0.761776002237016,4,3,5,1,4
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,type}",3,0.8412245340616323,5,2,2,2,0
airport,iso_country,1.0,0.9,6,7,"{home_link,municipality,scheduled_service}",3,0.7588648378614762,4,3,5,1,4
airport,iso_country,1.0,0.9,6,7,"{home_link,municipality,type}",3,0.8412245340616323,5,2,2,2,0
airport,iso_country,1.0,0.9,6,7,"{home_link,scheduled_service,type}",3,0.761776002237016,3,4,4,1,3
airport,iso_country,1.0,0.9,6,7,"{keywords,municipality,scheduled_service}",3,0.7790000674332078,4,3,5,1,4
airport,iso_country,1.0,0.9,6,7,"{keywords,municipality,type}",3,0.8412245340616323,5,2,2,2,0
airport,iso_country,1.0,0.9,6,7,"{keywords,scheduled_service,type}",3,0.761776002237016,3,4,4,1,3
airport,iso_country,1.0,0.9,6,7,"{municipality,scheduled_service,type}",3,0.7344189464452962,1,6,1,1,0
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,municipality}",4,0.5854263909130502,6,1,2,1,1
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,scheduled_service}",4,0.1030083111184168,2,5,12,0,12
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,type}",4,0.43719676844099986,3,4,5,1,4
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,municipality,scheduled_service}",4,0.0920468199405825,2,5,12,0,12
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,municipality,type}",4,0.4441049841985556,3,4,5,1,4
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,scheduled_service,type}",4,0.1030083111184168,2,5,7,0,7
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,municipality,scheduled_service}",4,0.1293012346218949,2,5,12,0,12
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,municipality,type}",4,0.46108226178420275,3,4,5,1,4
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,scheduled_service,type}",4,0.1030083111184168,2,5,7,0,7
airport,iso_country,1.0,0.9,6,7,"{continent,municipality,scheduled_service,type}",4,0.0,0,7,0,0,0
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,municipality,scheduled_service}",4,0.7790000674332078,3,4,9,1,8
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,municipality,type}",4,0.8412245340616323,4,3,2,2,0
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,scheduled_service,type}",4,0.761776002237016,3,4,6,1,5
airport,iso_country,1.0,0.9,6,7,"{home_link,municipality,scheduled_service,type}",4,0.7344189464452962,1,6,1,1,0
airport,iso_country,1.0,0.9,6,7,"{keywords,municipality,scheduled_service,type}",4,0.7344189464452962,1,6,1,1,0
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,municipality,scheduled_service}",5,0.019693909457180414,1,6,12,0,12
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,municipality,type}",5,0.4111329067705787,2,5,5,1,4
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,scheduled_service,type}",5,0.1030083111184168,2,5,1,0,1
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,municipality,scheduled_service,type}",5,0.0,0,7,0,0,0
airport,iso_country,1.0,0.9,6,7,"{continent,keywords,municipality,scheduled_service,type}",5,0.0,0,7,0,0,0
airport,iso_country,1.0,0.9,6,7,"{home_link,keywords,municipality,scheduled_service,type}",5,0.7344189464452962,1,6,1,1,0
airport,iso_country,1.0,0.9,6,7,"{continent,home_link,keywords,municipality,scheduled_service,type}",6,0.0,0,7,0,0,0
adult,education,1.0,0.9,12,42,{},0,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{age},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{capital_gain},1,0.9564469346394947,41,1,4,3,1
adult,education,1.0,0.9,12,42,{capital_loss},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{class},1,0.956349892522266,41,1,4,3,1
adult,education,1.0,0.9,12,42,{education_num},1,0.3624484411685971,40,2,4,2,2
adult,education,1.0,0.9,12,42,{hours_per_week},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{marital_status},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{native_country},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{occupation},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{race},1,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,{relationship},1,0.9518324958518896,41,1,4,3,1
adult,education,1.0,0.9,12,42,{sex},1,0.951217108765742,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{age,capital_gain}",2,0.9564469346394947,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{age,capital_loss}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{age,class}",2,0.956349892522266,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{age,education_num}",2,0.3624484411685971,39,3,6,2,4
adult,education,1.0,0.9,12,42,"{age,hours_per_week}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,marital_status}",2,0.9588560192028217,40,2,4,4,0
adult,education,1.0,0.9,12,42,"{age,native_country}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{age,occupation}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{age,race}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,relationship}",2,0.9518324958518896,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{age,sex}",2,0.951217108765742,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss}",2,0.9564469346394947,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,class}",2,0.9562883799955193,37,5,4,3,1
adult,education,1.0,0.9,12,42,"{capital_gain,education_num}",2,0.3251181782978946,33,9,7,1,6
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week}",2,0.9564665803342622,35,7,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status}",2,0.9564469346394947,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,native_country}",2,0.9564469346394947,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,occupation}",2,0.9564469346394947,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{capital_gain,race}",2,0.9564469346394947,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,relationship}",2,0.949012166159699,37,5,6,2,4
adult,education,1.0,0.9,12,42,"{capital_gain,sex}",2,0.9483607465968442,37,5,6,2,4
adult,education,1.0,0.9,12,42,"{capital_loss,class}",2,0.9564469346394947,37,5,5,3,2
adult,education,1.0,0.9,12,42,"{capital_loss,education_num}",2,0.3716147990580838,36,6,6,2,4
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week}",2,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,marital_status}",2,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,native_country}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,occupation}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,race}",2,0.9588560192028217,40,2,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,relationship}",2,0.9518324958518896,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{capital_loss,sex}",2,0.951217108765742,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{class,education_num}",2,0.32427577097417715,36,6,7,1,6
adult,education,1.0,0.9,12,42,"{class,hours_per_week}",2,0.9563879789822928,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{class,marital_status}",2,0.956349892522266,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{class,native_country}",2,0.956349892522266,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{class,occupation}",2,0.956349892522266,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{class,race}",2,0.956349892522266,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{class,relationship}",2,0.9474543672488951,38,4,6,2,4
adult,education,1.0,0.9,12,42,"{class,sex}",2,0.9376855865809346,39,3,6,2,4
adult,education,1.0,0.9,12,42,"{education_num,hours_per_week}",2,0.3624484411685971,35,7,6,2,4
adult,education,1.0,0.9,12,42,"{education_num,marital_status}",2,0.3624484411685971,40,2,4,2,2
adult,education,1.0,0.9,12,42,"{education_num,native_country}",2,0.3624484411685971,40,2,4,2,2
adult,education,1.0,0.9,12,42,"{education_num,occupation}",2,0.3624484411685971,40,2,4,2,2
adult,education,1.0,0.9,12,42,"{education_num,race}",2,0.3624484411685971,40,2,4,2,2
adult,education,1.0,0.9,12,42,"{education_num,relationship}",2,0.2536145808051723,38,4,7,1,6
adult,education,1.0,0.9,12,42,"{education_num,sex}",2,0.24407877536154687,37,5,7,1,6
adult,education,1.0,0.9,12,42,"{hours_per_week,marital_status}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{hours_per_week,native_country}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{hours_per_week,occupation}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{hours_per_week,race}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{hours_per_week,relationship}",2,0.9518324958518896,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{hours_per_week,sex}",2,0.951217108765742,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{marital_status,native_country}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{marital_status,occupation}",2,0.9588560192028217,40,2,4,4,0
adult,education,1.0,0.9,12,42,"{marital_status,race}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{marital_status,relationship}",2,0.951217108765742,33,9,5,3,2
adult,education,1.0,0.9,12,42,"{marital_status,sex}",2,0.951217108765742,37,5,5,3,2
adult,education,1.0,0.9,12,42,"{native_country,occupation}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{native_country,race}",2,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{native_country,relationship}",2,0.9518324958518896,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{native_country,sex}",2,0.951217108765742,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{occupation,race}",2,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{occupation,relationship}",2,0.9518324958518896,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{occupation,sex}",2,0.951217108765742,39,3,5,3,2
adult,education,1.0,0.9,12,42,"{race,relationship}",2,0.9518324958518896,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{race,sex}",2,0.951217108765742,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{relationship,sex}",2,0.9452579141288708,35,7,4,3,1
adult,education,1.0,0.9,12,42,"{age,capital_gain,capital_loss}",3,0.9564469346394947,37,5,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_gain,class}",3,0.9562883799955193,34,8,5,3,2
adult,education,1.0,0.9,12,42,"{age,capital_gain,education_num}",3,0.3251181782978946,31,11,11,1,10
adult,education,1.0,0.9,12,42,"{age,capital_gain,hours_per_week}",3,0.9564665803342622,33,9,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_gain,marital_status}",3,0.9564469346394947,33,9,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_gain,native_country}",3,0.9564469346394947,37,5,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_gain,occupation}",3,0.9564469346394947,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{age,capital_gain,race}",3,0.9564469346394947,36,6,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_gain,relationship}",3,0.949012166159699,33,9,10,2,8
adult,education,1.0,0.9,12,42,"{age,capital_gain,sex}",3,0.9483607465968442,33,9,10,2,8
adult,education,1.0,0.9,12,42,"{age,capital_loss,class}",3,0.9564469346394947,37,5,5,3,2
adult,education,1.0,0.9,12,42,"{age,capital_loss,education_num}",3,0.3716147990580838,35,7,10,2,8
adult,education,1.0,0.9,12,42,"{age,capital_loss,hours_per_week}",3,0.9588560192028217,38,4,4,4,0
adult,education,1.0,0.9,12,42,"{age,capital_loss,marital_status}",3,0.9588560192028217,37,5,4,4,0
adult,education,1.0,0.9,12,42,"{age,capital_loss,native_country}",3,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,capital_loss,occupation}",3,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{age,capital_loss,race}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{age,capital_loss,relationship}",3,0.9518324958518896,37,5,7,3,4
adult,education,1.0,0.9,12,42,"{age,capital_loss,sex}",3,0.951217108765742,38,4,7,3,4
adult,education,1.0,0.9,12,42,"{age,class,education_num}",3,0.32427577097417715,35,7,12,1,11
adult,education,1.0,0.9,12,42,"{age,class,hours_per_week}",3,0.9563879789822928,38,4,6,3,3
adult,education,1.0,0.9,12,42,"{age,class,marital_status}",3,0.956349892522266,38,4,6,3,3
adult,education,1.0,0.9,12,42,"{age,class,native_country}",3,0.956349892522266,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{age,class,occupation}",3,0.956349892522266,41,1,4,3,1
adult,education,1.0,0.9,12,42,"{age,class,race}",3,0.956349892522266,38,4,6,3,3
adult,education,1.0,0.9,12,42,"{age,class,relationship}",3,0.9474543672488951,37,5,9,2,7
adult,education,1.0,0.9,12,42,"{age,class,sex}",3,0.9376855865809346,38,4,9,2,7
adult,education,1.0,0.9,12,42,"{age,education_num,hours_per_week}",3,0.3624484411685971,33,9,10,2,8
adult,education,1.0,0.9,12,42,"{age,education_num,marital_status}",3,0.3624484411685971,37,5,8,2,6
adult,education,1.0,0.9,12,42,"{age,education_num,native_country}",3,0.3624484411685971,39,3,6,2,4
adult,education,1.0,0.9,12,42,"{age,education_num,occupation}",3,0.3624484411685971,39,3,6,2,4
adult,education,1.0,0.9,12,42,"{age,education_num,race}",3,0.3624484411685971,38,4,8,2,6
adult,education,1.0,0.9,12,42,"{age,education_num,relationship}",3,0.2536145808051723,36,6,13,1,12
adult,education,1.0,0.9,12,42,"{age,education_num,sex}",3,0.24407877536154687,35,7,13,1,12
adult,education,1.0,0.9,12,42,"{age,hours_per_week,marital_status}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{age,hours_per_week,native_country}",3,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,hours_per_week,occupation}",3,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,hours_per_week,race}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{age,hours_per_week,relationship}",3,0.9518324958518896,39,3,6,3,3
adult,education,1.0,0.9,12,42,"{age,hours_per_week,sex}",3,0.951217108765742,39,3,6,3,3
adult,education,1.0,0.9,12,42,"{age,marital_status,native_country}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{age,marital_status,occupation}",3,0.9588560192028217,38,4,4,4,0
adult,education,1.0,0.9,12,42,"{age,marital_status,race}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{age,marital_status,relationship}",3,0.951217108765742,32,10,6,3,3
adult,education,1.0,0.9,12,42,"{age,marital_status,sex}",3,0.951217108765742,36,6,6,3,3
adult,education,1.0,0.9,12,42,"{age,native_country,occupation}",3,0.9588560192028217,42,0,4,4,0
adult,education,1.0,0.9,12,42,"{age,native_country,race}",3,0.9588560192028217,40,2,4,4,0
adult,education,1.0,0.9,12,42,"{age,native_country,relationship}",3,0.9518324958518896,38,4,7,3,4
adult,education,1.0,0.9,12,42,"{age,native_country,sex}",3,0.951217108765742,39,3,7,3,4
adult,education,1.0,0.9,12,42,"{age,occupation,race}",3,0.9588560192028217,41,1,4,4,0
adult,education,1.0,0.9,12,42,"{age,occupation,relationship}",3,0.9518324958518896,38,4,7,3,4
adult,education,1.0,0.9,12,42,"{age,occupation,sex}",3,0.951217108765742,38,4,7,3,4
adult,education,1.0,0.9,12,42,"{age,race,relationship}",3,0.9518324958518896,39,3,6,3,3
adult,education,1.0,0.9,12,42,"{age,race,sex}",3,0.951217108765742,39,3,6,3,3
adult,education,1.0,0.9,12,42,"{age,relationship,sex}",3,0.9452579141288708,33,9,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,class}",3,0.9563759860437451,32,10,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,education_num}",3,0.46146308472802755,28,14,13,1,12
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,hours_per_week}",3,0.9564665803342622,31,11,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,marital_status}",3,0.9564469346394947,34,8,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,native_country}",3,0.9564469346394947,38,4,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,occupation}",3,0.9564469346394947,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,race}",3,0.9564469346394947,35,7,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,relationship}",3,0.949012166159699,33,9,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,capital_loss,sex}",3,0.9483607465968442,34,8,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,class,education_num}",3,0.4595599904042895,28,14,11,1,10
adult,education,1.0,0.9,12,42,"{capital_gain,class,hours_per_week}",3,0.9562906203631538,31,11,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,class,marital_status}",3,0.9563053963305094,33,9,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,class,native_country}",3,0.9562883799955193,37,5,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,class,occupation}",3,0.9562883799955193,37,5,4,3,1
adult,education,1.0,0.9,12,42,"{capital_gain,class,race}",3,0.9562883799955193,34,8,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,class,relationship}",3,0.9431078559536874,31,11,8,2,6
adult,education,1.0,0.9,12,42,"{capital_gain,class,sex}",3,0.9431078559536874,32,10,8,2,6
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,hours_per_week}",3,0.32542260055069383,28,14,13,1,12
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,marital_status}",3,0.3251181782978946,30,12,11,1,10
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,native_country}",3,0.3251181782978946,32,10,11,1,10
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,occupation}",3,0.3251181782978946,33,9,7,1,6
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,race}",3,0.3251181782978946,30,12,11,1,10
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,relationship}",3,0.2099118190199556,28,14,16,0,16
adult,education,1.0,0.9,12,42,"{capital_gain,education_num,sex}",3,0.19981766795084555,29,13,16,0,16
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,marital_status}",3,0.9564665803342622,32,10,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,native_country}",3,0.9564357983982517,34,8,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,occupation}",3,0.9564665803342622,35,7,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,race}",3,0.9564665803342622,33,9,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,relationship}",3,0.9490351654919433,31,11,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,hours_per_week,sex}",3,0.9483840397681053,31,11,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status,native_country}",3,0.9564469346394947,36,6,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status,occupation}",3,0.9564469346394947,36,6,6,3,3
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status,race}",3,0.9564469346394947,35,7,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status,relationship}",3,0.9483607465968442,30,12,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,marital_status,sex}",3,0.9483607465968442,32,10,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,native_country,occupation}",3,0.9564469346394947,40,2,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,native_country,race}",3,0.9564469346394947,36,6,7,3,4
adult,education,1.0,0.9,12,42,"{capital_gain,native_country,relationship}",3,0.949012166159699,34,8,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,native_country,sex}",3,0.9483607465968442,35,7,10,2,8
adult,education,1.0,0.9,12,42,"{capital_gain,occupation,race}",3,0.9564469346394947,38,4,5,3,2
adult,education,1.0,0.9,12,42,"{capital_gain,occupation,relationship}",3,0.949012166159699,35,7,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,occupation,sex}",3,0.9483607465968442,35,7,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,race,relationship}",3,0.949012166159699,34,8,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,race,sex}",3,0.9483607465968442,34,8,9,2,7
adult,education,1.0,0.9,12,42,"{capital_gain,relationship,sex}",3,0.9420526259802456,30,12,8,2,6
adult,education,1.0,0.9,12,42,"{capital_loss,class,education_num}",3,0.3257780286692098,32,10,13,1,12
adult,education,1.0,0.9,12,42,"{capital_loss,class,hours_per_week}",3,0.9564665803342622,34,8,7,3,4
adult,education,1.0,0.9,12,42,"{capital_loss,class,marital_status}",3,0.9564469346394947,33,9,7,3,4
adult,education,1.0,0.9,12,42,"{capital_loss,class,native_country}",3,0.9564469346394947,35,7,7,3,4
adult,education,1.0,0.9,12,42,"{capital_loss,class,occupation}",3,0.9564469346394947,37,5,5,3,2
adult,education,1.0,0.9,12,42,"{capital_loss,class,race}",3,0.9564469346394947,35,7,7,3,4
adult,education,1.0,0.9,12,42,"{capital_loss,class,relationship}",3,0.9475711857345287,31,11,10,2,8
adult,education,1.0,0.9,12,42,"{capital_loss,class,sex}",3,0.939072360037652,33,9,10,2,8
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,hours_per_week}",3,0.3716147990580838,32,10,10,2,8
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,marital_status}",3,0.3716147990580838,33,9,8,2,6
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,native_country}",3,0.3716147990580838,35,7,8,2,6
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,occupation}",3,0.3716147990580838,36,6,6,2,4
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,race}",3,0.3716147990580838,34,8,8,2,6
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,relationship}",3,0.26434569075395,31,11,13,1,12
adult,education,1.0,0.9,12,42,"{capital_loss,education_num,sex}",3,0.25494698576008423,31,11,13,1,12
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,marital_status}",3,0.9588560192028217,36,6,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,native_country}",3,0.9588560192028217,38,4,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,occupation}",3,0.9588560192028217,39,3,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,race}",3,0.9588560192028217,36,6,4,4,0
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,relationship}",3,0.9518324958518896,35,7,6,3,3
adult,education,1.0,0.9,12,42,"{capital_loss,hours_per_week,sex}",3,0.951217108765742,36,6,6,3,3
adult,education,1.0,0.9,12,42,"{capital_loss,marital_status,native_country}",3,0.9588560192028217,37,5,4,4,0
